City,Hotel Name,Value,Cleanliness,Room,Location,Service,Overall
london,uk england london georgian house hotel,2.71,4.58,0.0,4.67,5.0,3.3920000000000003
london,uk england london glendale hyde park hotel,5.0,1.54,0.0,5.0,5.0,3.308
london,uk england london glenlyn guest house,2.69,5.0,0.0,5.0,0.0,2.538
london,uk england london globetrotter inn,1.92,5.0,0.0,5.0,5.0,3.3840000000000003
london,uk england london gloucester place hotel,0.0,5.0,5.0,0.0,0.0,2.0
london,uk england london glynne court,0.0,0.71,0.0,5.0,5.0,2.1420000000000003
london,uk england london golders green hotel,1.67,3.57,5.0,5.0,0.0,3.048
london,uk england london gower house hotel,0.0,5.0,0.0,0.0,5.0,2.0
london,uk england london grand royale london hyde park,2.62,3.11,0.0,3.75,0.0,1.8960000000000001
london,uk england london grand tourist,0.0,0.0,0.0,5.0,0.0,1.0
london,uk england london grange blooms hotel,2.78,5.0,5.0,5.0,5.0,4.556
london,uk england london grange city hotel,1.91,4.73,2.6,5.0,4.38,3.724
london,uk england london grange fitzrovia hotel,2.37,3.78,5.0,4.17,5.0,4.064
london,uk england london grange holborn hotel,0.23,4.65,3.0,5.0,5.0,3.5760000000000005
london,uk england london grange langham court,1.67,3.46,0.0,5.0,5.0,3.026
london,uk england london grange lodge hotel,1.67,3.33,0.0,0.0,5.0,2.0
london,uk england london grange rochester hotel,3.33,4.06,0.0,5.0,5.0,3.478
london,uk england london grange strathmore hotel,0.26,4.23,0.0,5.0,0.0,1.8980000000000001
london,uk england london grange st paul s hotel,2.69,4.41,1.67,5.0,5.0,3.754
london,uk england london grange white hall hotel,0.29,4.33,2.5,5.0,5.0,3.4240000000000004
london,uk england london grantly hotel,5.0,3.82,0.0,5.0,0.0,2.7640000000000002
london,uk england london green court hotel,0.71,2.78,0.0,0.0,5.0,1.698
london,uk england london grenville house hotel,5.0,0.0,0.0,0.0,0.0,1.0
london,uk england london gresham hotel,3.67,0.0,0.0,5.0,5.0,2.734
london,uk england london gresham hotel hanger lane,3.0,0.0,0.0,0.0,0.0,0.6
london,uk england london gresham hotel london,3.46,2.72,0.0,3.0,5.0,2.836
london,uk england london griffin house hotel,2.0,3.42,0.0,1.67,0.0,1.418
london,uk england london grim s dyke hotel,2.5,3.33,0.0,5.0,5.0,3.166
london,uk england london grosvenor house a jw marriott hotel,0.0,4.15,2.14,5.0,5.0,3.258
london,uk england london grosvenor kensington hotel,2.14,3.15,0.0,3.13,5.0,2.684
london,uk england london grove hill hotel,5.0,5.0,0.0,5.0,0.0,3.0
london,uk england london guesthouse west,0.0,5.0,0.0,5.0,5.0,3.0
london,uk england london guilford house hotel,5.0,1.0,0.0,1.67,0.0,1.534
london,uk england london hadleigh hotel,1.67,4.09,0.0,5.0,0.0,2.152
london,uk england london hallam hotel,3.0,2.92,0.0,5.0,5.0,3.184
london,uk england london hamilton house hotel greenwich,0.0,0.0,0.0,5.0,0.0,1.0
london,uk england london hand and flower hotel,5.0,5.0,0.0,0.0,0.0,2.0
london,uk england london hanger hill hotel,1.67,5.0,0.0,0.0,5.0,2.334
london,uk england london harlingford hotel,1.33,4.17,0.0,5.0,5.0,3.1
london,uk england london harrington hall hotel,0.0,4.87,1.67,5.0,5.0,3.308
london,uk england london hart house hotel,3.0,5.0,5.0,5.0,5.0,4.6
london,uk england london haymarket hotel,0.0,5.0,5.0,5.0,5.0,4.0
london,uk england london hazlitt s,0.0,2.78,0.0,5.0,5.0,2.556
london,uk england london hendon hall,0.0,3.0,0.0,5.0,5.0,2.6
london,uk england london henley house hotel,3.46,4.52,1.67,5.0,5.0,3.9299999999999997
london,uk england london henry viii hotel,3.33,4.01,0.0,5.0,5.0,3.468
london,uk england london her majesty hotel,0.56,5.0,0.0,5.0,5.0,3.112
london,uk england london hesperia london victoria hotel,0.26,4.18,0.0,5.0,5.0,2.888
london,uk england london hilton london canary wharf,0.76,4.86,4.0,5.0,5.0,3.9240000000000004
london,uk england london hilton london docklands,0.0,4.17,0.0,4.6,5.0,2.754
london,uk england london hilton london euston,1.12,4.71,0.0,3.13,5.0,2.7920000000000003
london,uk england london hilton london green park,0.15,3.99,0.0,4.71,5.0,2.7700000000000005
london,uk england london hilton london hyde park,2.73,3.64,2.5,5.0,4.0,3.5740000000000003
london,uk england london hilton london islington,0.91,4.71,1.67,5.0,5.0,3.4579999999999997
london,uk england london hilton london kensington,0.0,4.58,0.0,4.83,5.0,2.882
london,uk england london hilton london metropole,0.43,4.04,1.82,4.85,3.82,2.992
london,uk england london hilton london olympia,0.0,3.9,0.0,4.57,5.0,2.694
london,uk england london hilton london paddington,0.0,4.58,1.67,4.38,4.09,2.944
london,uk england london hilton london tower bridge,0.0,5.0,1.67,5.0,5.0,3.3340000000000005
london,uk england london hogarth executive rooms by shaftesbury,5.0,3.57,5.0,0.0,0.0,2.714
london,uk england london holiday inn express earls court,2.12,5.0,0.0,4.23,5.0,3.2700000000000005
london,uk england london holiday inn express london chingford north circular,5.0,5.0,5.0,5.0,0.0,4.0
london,uk england london holiday inn express london city,3.33,5.0,0.0,5.0,5.0,3.6659999999999995
london,uk england london holiday inn express london golders green north,0.71,5.0,0.0,5.0,0.0,2.1420000000000003
london,uk england london holiday inn express london greenwich,0.6,4.82,0.0,3.57,5.0,2.798
london,uk england london holiday inn express london hammersmith,3.46,5.0,5.0,5.0,5.0,4.692
london,uk england london holiday inn express london limehouse,1.96,4.77,0.0,3.57,5.0,3.0599999999999996
london,uk england london holiday inn express london newbury park,2.5,5.0,5.0,0.0,0.0,2.5
london,uk england london holiday inn express london park royal,3.18,4.83,0.71,5.0,5.0,3.7439999999999998
london,uk england london holiday inn express london royal docks docklands,2.5,5.0,0.0,5.0,0.0,2.5
london,uk england london holiday inn express london southwark,1.67,5.0,0.0,5.0,5.0,3.3340000000000005
london,uk england london holiday inn express london stratford,1.0,5.0,5.0,5.0,5.0,4.2
london,uk england london holiday inn express london swiss cottage,2.81,5.0,0.0,5.0,5.0,3.5620000000000003
london,uk england london holiday inn express london victoria,1.47,4.76,0.0,5.0,0.0,2.246
london,uk england london holiday inn express london wimbledon south,3.57,4.58,0.0,5.0,0.0,2.63
london,uk england london holiday inn express wandsworth battersea,1.0,5.0,5.0,5.0,5.0,4.2
london,uk england london holiday inn london bloomsbury,1.27,4.66,0.0,4.66,5.0,3.118
london,uk england london holiday inn london brentford lock,3.18,5.0,0.0,5.0,5.0,3.636
london,uk england london holiday inn london brent cross,3.0,4.72,5.0,3.0,5.0,4.144
london,uk england london holiday inn london camden lock,2.11,4.69,0.71,4.23,5.0,3.3480000000000003
london,uk england london holiday inn london kensington forum,0.71,4.72,1.96,5.0,4.29,3.336
london,uk england london holiday inn london kingston south,1.67,3.0,0.0,5.0,0.0,1.934
london,uk england london holiday inn london kings cross bloomsbury,0.69,4.79,0.0,4.44,5.0,2.9840000000000004
london,uk england london holiday inn london mayfair,0.27,4.15,0.71,5.0,5.0,3.026
london,uk england london holiday inn london regent s park,1.18,4.55,0.0,5.0,5.0,3.146
london,uk england london holiday inn oxford circus,0.26,3.7,2.5,5.0,5.0,3.2920000000000003
london,uk england london holiday villa london,1.25,4.0,0.0,4.09,0.0,1.8679999999999999
london,uk england london holland court hotel,4.23,3.21,2.5,3.33,5.0,3.654000000000001
london,uk england london hollingbury hotel,0.0,3.0,0.0,0.0,0.0,0.6
london,uk england london holly house hotel,3.33,1.36,1.67,5.0,5.0,3.272
london,uk england london home house,0.0,0.0,0.0,5.0,0.0,1.0
london,uk england london hotel 41,0.0,4.8,0.0,4.69,5.0,2.898
london,uk england london hotel 43,5.0,5.0,0.0,5.0,0.0,3.0
london,uk england london hotel 55,3.24,5.0,0.0,5.0,5.0,3.6480000000000006
london,uk england london hotel 65,4.0,3.75,0.0,5.0,5.0,3.55
london,uk england london hotel 82,3.18,5.0,0.0,5.0,1.67,2.9699999999999998
london,uk england london hotel california,4.17,3.64,0.0,5.0,5.0,3.5620000000000003
london,uk england london hotel earls court,5.0,0.45,0.0,0.0,0.0,1.09
london,uk england london hotel ibis london docklands,2.78,4.44,0.0,5.0,5.0,3.444
london,uk england london hotel indigo london paddington,2.04,4.77,2.5,4.55,5.0,3.772
london,uk england london hotel la place,0.0,3.75,0.0,5.0,5.0,2.75
london,uk england london hotel meridiana,3.46,4.74,0.0,5.0,5.0,3.6399999999999997
london,uk england london hotel olympia,5.0,1.25,0.0,5.0,5.0,3.25
london,uk england london hotel rama,1.67,0.0,0.0,2.5,0.0,0.834
london,uk england london hotel rushmore,2.5,4.26,0.0,5.0,0.0,2.352
london,uk england london hotel westminster,0.0,4.62,0.0,5.0,5.0,2.9240000000000004
london,uk england london howard winchester hotel,2.22,3.64,0.0,5.0,5.0,3.1719999999999997
london,uk england london hoxton hotel,2.65,4.66,3.13,4.55,5.0,3.998
london,uk england london huttons hotel,2.14,3.52,0.0,3.75,5.0,2.882
london,uk england london hyatt regency london the churchill,0.0,4.62,0.0,4.6,5.0,2.844
london,uk england london hyde hotel,1.4,4.41,0.0,3.0,5.0,2.762
london,uk england london hyde park court hotel,1.0,1.82,0.0,3.57,0.0,1.278
london,uk england london hyde park executive apartments hotel,2.5,4.04,0.0,5.0,0.0,2.308
london,uk england london hyde park suites,0.71,2.5,0.0,5.0,0.0,1.6420000000000001
london,uk england london hyde park west,0.56,2.62,0.0,1.67,0.0,0.97
london,uk england london ibis london city,1.81,4.73,1.0,5.0,5.0,3.508
london,uk england london ibis london docklands,4.17,5.0,5.0,5.0,5.0,4.8340000000000005
london,uk england london ibis london earls court,1.94,4.62,0.0,4.57,3.0,2.826
london,uk england london ibis london euston st pancras,2.12,4.78,0.0,5.0,5.0,3.38
london,uk england london ibis london greenwich,2.27,5.0,0.0,5.0,5.0,3.4539999999999997
london,uk england london ibis london stratford,0.0,5.0,5.0,0.0,0.0,2.0
london,uk england london igar hotel,5.0,0.0,0.0,0.0,0.0,1.0
london,uk england london imperial hotel,2.88,4.28,0.0,5.0,5.0,3.432
london,uk england london innkeeper s lodge snaresbrook,5.0,2.5,0.0,0.0,0.0,1.5
london,uk england london intercontinental london park lane hotel,0.0,4.62,3.57,4.57,3.75,3.3019999999999996
london,uk england london ivanhoe suite hotel,0.0,0.0,0.0,5.0,0.0,1.0
london,uk england london jenkins hotel,2.5,5.0,0.0,5.0,5.0,3.5
london,uk england london jolly st ermin s hotel,0.32,4.57,0.0,5.0,5.0,2.978
london,uk england london jubilee court hotel,0.0,2.5,1.67,5.0,0.0,1.834
london,uk england london jubilee hotel,3.0,4.29,0.0,5.0,5.0,3.4579999999999997
london,uk england london jumeirah carlton tower,0.0,4.09,0.0,5.0,0.0,1.818
london,uk england london jumeirah lowndes hotel,0.0,4.64,5.0,5.0,5.0,3.928
london,uk england london jurys inn chelsea,1.23,4.63,1.67,4.57,3.57,3.134
london,uk england london jurys inn islington,3.09,4.65,3.0,5.0,5.0,4.148000000000001
london,uk england london kensington close hotel,0.81,4.03,0.0,4.38,3.46,2.536
london,uk england london kensington house hotel,0.0,5.0,0.0,5.0,5.0,3.0
london,uk england london kensington international hotel,2.5,4.57,1.67,1.25,5.0,2.998
london,uk england london kensington manor,5.0,0.63,0.0,0.0,0.0,1.126
london,uk england london kensington park apartments,5.0,0.0,0.0,5.0,0.0,2.0
london,uk england london kensington rooms,1.67,3.11,0.0,3.46,5.0,2.6479999999999997
london,uk england london kensington suite hotel,5.0,2.62,0.0,2.5,5.0,3.024
london,uk england london kensington townhouse london,1.92,3.6,0.0,5.0,5.0,3.104
london,uk england london kensington west hotel,2.89,4.29,0.0,4.29,0.0,2.2939999999999996
london,uk england london kenton house hotel,3.33,5.0,0.0,5.0,5.0,3.6659999999999995
london,uk england london kent hall hotel,5.0,5.0,0.0,5.0,0.0,3.0
london,uk england london kingsland hotel,5.0,5.0,0.0,5.0,0.0,3.0
london,uk england london kingston lodge,0.0,1.67,0.0,0.0,0.0,0.33399999999999996
london,uk england london kingsway hall hotel,0.51,4.88,0.83,5.0,5.0,3.2439999999999998
london,uk england london kingsway park hotel,2.5,2.5,0.0,5.0,0.0,2.0
london,uk england london kings hotel,2.5,1.4,0.0,2.5,5.0,2.2800000000000002
london,uk england london king solomon hotel,2.5,1.92,0.0,5.0,5.0,2.884
london,uk england london knightsbridge green hotel,0.0,5.0,0.0,5.0,5.0,3.0
london,uk england london knightsbridge hotel,0.0,5.0,5.0,5.0,5.0,4.0
london,uk england london k k hotel george,0.05,4.85,0.0,4.89,5.0,2.9579999999999997
london,uk england london k west hotel spa,0.06,4.39,1.92,4.58,3.57,2.904
london,uk england london lancaster court hotel,2.0,5.0,0.0,5.0,0.0,2.4
london,uk england london lancaster hall hotel,3.33,4.55,0.0,3.33,5.0,3.242
london,uk england london lancaster london,0.0,4.56,3.75,5.0,5.0,3.662
london,uk england london langland hotel,2.27,2.58,0.0,5.0,5.0,2.9699999999999998
london,uk england london langorf hotel apartments,1.15,4.35,0.0,5.0,0.0,2.1
london,uk england london la gaffe,0.0,5.0,0.0,5.0,5.0,3.0
london,uk england london la reserve,3.57,1.8,0.0,3.0,0.0,1.6740000000000002
london,uk england london la suite executive hotel,1.25,4.29,0.0,5.0,5.0,3.1079999999999997
london,uk england london leigham court hotel,0.0,5.0,5.0,5.0,0.0,3.0
london,uk england london leisure inn,2.0,3.22,0.0,4.0,5.0,2.8440000000000003
london,uk england london le meridien piccadilly,0.0,2.89,0.0,4.75,3.33,2.194
london,uk england london lidos hotel,2.5,3.57,5.0,5.0,0.0,3.214
london,uk england london lily hotel,4.47,2.25,0.0,5.0,5.0,3.344
london,uk england london limegrove hotel,1.0,2.14,0.0,1.67,0.0,0.9620000000000001
london,uk england london lindal hotel,0.0,1.0,0.0,5.0,5.0,2.2
london,uk england london linden house hotel,3.18,3.29,0.0,4.0,5.0,3.0940000000000003
london,uk england london lisa court hotel,5.0,3.0,0.0,5.0,0.0,2.6
london,uk england london london bridge hotel,2.2,4.81,2.14,5.0,5.0,3.8299999999999996
london,uk england london london city hotel,5.0,5.0,0.0,5.0,0.0,3.0
london,uk england london london continental hotel,5.0,1.67,0.0,5.0,0.0,2.334
london,uk england london london elizabeth hotel,0.95,4.4,0.83,4.77,5.0,3.19
london,uk england london london guards hotel,1.56,4.59,2.0,5.0,5.0,3.63
london,uk england london london hilton on park lane,0.0,4.58,0.38,5.0,3.57,2.7060000000000004
london,uk england london london house,2.5,5.0,0.0,5.0,5.0,3.5
london,uk england london london house hotel,1.92,4.27,0.0,4.64,5.0,3.1659999999999995
london,uk england london london ilford gants hill,5.0,5.0,0.0,0.0,0.0,2.0
london,uk england london london lodge hotel,1.96,4.79,0.0,5.0,5.0,3.35
london,uk england london london marriott hotel kensington,0.33,4.86,0.0,5.0,5.0,3.0380000000000003
london,uk england london london marriott hotel marble arch,0.0,4.86,0.0,3.75,5.0,2.722
london,uk england london london marriott hotel regents park,0.0,4.29,1.67,4.6,5.0,3.1119999999999997
london,uk england london london marriott west india quay,0.0,5.0,2.14,5.0,5.0,3.428
london,uk england london london outpost of bovey castle,1.67,0.0,0.0,5.0,5.0,2.334
london,uk england london london school of economics northumberland house,5.0,5.0,0.0,5.0,0.0,3.0
london,uk england london london shelton hotel,5.0,0.0,0.0,0.0,5.0,2.0
london,uk england london london southwark premier inn,2.08,5.0,0.0,5.0,5.0,3.4159999999999995
london,uk england london london tower bridge apartments,0.0,5.0,0.0,5.0,0.0,2.0
london,uk england london london town hotel,1.67,3.75,0.0,5.0,0.0,2.084
london,uk england london lords hotel,2.08,3.97,0.0,5.0,5.0,3.21
london,uk england london lord jim hotel,5.0,4.63,0.0,5.0,5.0,3.9259999999999997
london,uk england london lord kensington hotel,3.89,4.46,0.0,5.0,5.0,3.6700000000000004
london,uk england london lord milner,3.0,5.0,0.0,5.0,0.0,2.6
london,uk england london luna simone hotel,1.62,4.97,0.0,4.87,5.0,3.2920000000000003
london,uk england london mabledon court hotel,3.33,4.09,0.0,5.0,5.0,3.4840000000000004
london,uk england london mad hatter hotel,2.5,5.0,0.0,5.0,5.0,3.5
london,uk england london majestic,5.0,0.77,0.0,3.33,0.0,1.8199999999999998
london,uk england london malmaison london,1.88,4.33,0.0,5.0,5.0,3.242
london,uk england london mandarin oriental hyde park london,0.0,3.1,0.0,5.0,5.0,2.62
london,uk england london mandeville hotel,0.0,4.79,0.0,5.0,4.17,2.792
london,uk england london manor court hotel,3.0,0.0,0.0,5.0,0.0,1.6
london,uk england london marlin apartments canary south,0.0,3.33,0.0,5.0,5.0,2.666
london,uk england london marlin apartments empire square,3.33,2.58,0.0,3.75,0.0,1.932
london,uk england london marlin apartments olympic view,3.0,3.57,0.0,5.0,5.0,3.314
london,uk england london marlin apartments queen street,0.0,4.09,0.0,5.0,0.0,1.818
london,uk england london marne hotel,5.0,5.0,0.0,0.0,5.0,3.0
london,uk england london marriott executive apartments london west india quay,5.0,0.0,0.0,0.0,0.0,1.0
london,uk england london marriott london county hall,0.0,4.54,1.11,5.0,5.0,3.13
london,uk england london marriott london grosvenor square hotel,0.0,4.53,3.57,5.0,5.0,3.62
london,uk england london marriott london maida vale,0.91,4.38,0.0,3.97,5.0,2.852
london,uk england london marriott london park lane,0.0,4.81,5.0,5.0,5.0,3.9619999999999997
london,uk england london mayflower hotel apartments,3.4,3.43,0.0,5.0,5.0,3.3659999999999997
london,uk england london megaro hotel,2.6,4.56,3.0,5.0,5.0,4.032
london,uk england london melbourne house hotel,2.86,5.0,0.0,5.0,0.0,2.572
london,uk england london melia white house,0.0,4.78,0.0,4.07,4.52,2.6740000000000004
london,uk england london melita house hotel,0.0,5.0,0.0,5.0,5.0,3.0
london,uk england london melville hotel,5.0,1.0,0.0,1.67,5.0,2.534
london,uk england london mentone hotel,4.17,4.35,0.0,2.0,0.0,2.104
london,uk england london menzies prince regent,0.0,2.0,0.0,0.0,0.0,0.4
london,uk england london mercure london city bankside,0.5,5.0,1.0,5.0,0.0,2.3
london,uk england london merlyn court hotel,0.88,5.0,0.0,3.33,5.0,2.842
london,uk england london mermaid suite hotel,5.0,3.89,0.0,5.0,5.0,3.778
london,uk england london metro hotel,5.0,2.5,0.0,5.0,0.0,2.5
london,uk england london mic hotel and conference center,2.5,5.0,5.0,5.0,5.0,4.5
london,uk england london millennium bailey s hotel,0.0,4.82,2.33,4.89,5.0,3.408
london,uk england london millennium copthorne hotels at chelsea football club,0.48,4.36,0.0,5.0,5.0,2.968
london,uk england london millennium gloucester,0.05,3.93,2.37,4.87,5.0,3.2439999999999998
london,uk england london millennium knightsbridge hotel,0.0,4.62,5.0,5.0,3.0,3.524
london,uk england london millennium mayfair hotel,0.0,4.78,2.27,4.75,4.23,3.2060000000000004
london,uk england london millers residence,0.0,5.0,0.0,5.0,0.0,2.0
london,uk england london mitre house hotel,2.14,4.51,0.0,5.0,5.0,3.3299999999999996
london,uk england london montagu place hotel,0.0,5.0,0.0,5.0,5.0,3.0
london,uk england london montana excel,1.92,4.55,0.0,4.09,5.0,3.1119999999999997
london,uk england london montana hotel,1.18,4.78,0.0,5.0,5.0,3.192
london,uk england london mowbray court hotel,1.36,4.31,0.0,2.5,0.0,1.634
london,uk england london muswell hill hotel,5.0,5.0,0.0,0.0,0.0,2.0
london,uk england london myhotel bloomsbury,0.71,3.93,0.0,4.17,5.0,2.762
london,uk england london myhotel chelsea,0.0,4.33,0.0,3.33,5.0,2.532
london,uk england london my place hotel,3.46,2.78,0.0,5.0,5.0,3.248
london,uk england london nayland hotel,3.75,3.98,0.0,5.0,5.0,3.5460000000000003
london,uk england london newham hotel,2.5,5.0,0.0,5.0,5.0,3.5
